nodes,tipo,size,nproc,rep,rank,inicio,fim,duracao,funcao
1,coletiva,1000,32,1,rank24,0.688847,1.713190,1.024343,MPI_Finalize
1,coletiva,1000,32,1,rank23,0.000956,0.000956,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank23,0.000956,0.000957,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank23,0.000999,0.039763,0.038764,MPI_Scatter
1,coletiva,1000,32,1,rank23,0.039764,0.158079,0.118315,MPI_Bcast
1,coletiva,1000,32,1,rank23,0.670517,0.678978,0.008461,MPI_Gather
1,coletiva,1000,32,1,rank23,0.679157,1.713269,1.034112,MPI_Finalize
1,coletiva,1000,32,1,rank22,0.009771,0.009771,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank22,0.009772,0.009773,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank22,0.009814,0.039271,0.029457,MPI_Scatter
1,coletiva,1000,32,1,rank22,0.039272,0.153246,0.113974,MPI_Bcast
1,coletiva,1000,32,1,rank22,0.677985,0.679412,0.001427,MPI_Gather
1,coletiva,1000,32,1,rank22,0.679606,1.713147,1.033541,MPI_Finalize
1,coletiva,1000,32,1,rank21,0.000467,0.000467,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank21,0.000468,0.000468,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank21,0.000521,0.038851,0.038330,MPI_Scatter
1,coletiva,1000,32,1,rank21,0.038853,0.152133,0.113279,MPI_Bcast
1,coletiva,1000,32,1,rank21,0.679870,0.680466,0.000596,MPI_Gather
1,coletiva,1000,32,1,rank21,0.680700,1.711953,1.031252,MPI_Finalize
1,coletiva,1000,32,1,rank20,0.004085,0.004086,0.000001,MPI_Comm_rank
1,coletiva,1000,32,1,rank20,0.004086,0.004087,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank20,0.004176,0.038431,0.034255,MPI_Scatter
1,coletiva,1000,32,1,rank20,0.038432,0.157882,0.119450,MPI_Bcast
1,coletiva,1000,32,1,rank20,0.678113,0.681448,0.003335,MPI_Gather
1,coletiva,1000,32,1,rank20,0.681592,1.713645,1.032053,MPI_Finalize
1,coletiva,1000,32,1,rank2,0.001938,0.001938,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank2,0.001939,0.001939,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank2,0.001983,0.030888,0.028905,MPI_Scatter
1,coletiva,1000,32,1,rank2,0.030890,0.132350,0.101460,MPI_Bcast
1,coletiva,1000,32,1,rank2,0.409500,0.585862,0.176362,MPI_Gather
1,coletiva,1000,32,1,rank2,0.586015,1.712741,1.126725,MPI_Finalize
1,coletiva,1000,32,1,rank19,0.007442,0.007442,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank19,0.007443,0.007444,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank19,0.007519,0.038031,0.030512,MPI_Scatter
1,coletiva,1000,32,1,rank19,0.038033,0.165515,0.127482,MPI_Bcast
1,coletiva,1000,32,1,rank19,0.684989,0.685714,0.000726,MPI_Gather
1,coletiva,1000,32,1,rank19,0.685890,1.713083,1.027193,MPI_Finalize
1,coletiva,1000,32,1,rank18,0.012933,0.012933,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank18,0.012933,0.012935,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank18,0.013009,0.037616,0.024607,MPI_Scatter
1,coletiva,1000,32,1,rank18,0.037617,0.160015,0.122398,MPI_Bcast
1,coletiva,1000,32,1,rank18,0.596189,0.686207,0.090018,MPI_Gather
1,coletiva,1000,32,1,rank18,0.686539,1.711473,1.024933,MPI_Finalize
1,coletiva,1000,32,1,rank17,0.012251,0.012251,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank17,0.012252,0.012253,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank17,0.012336,0.037198,0.024862,MPI_Scatter
1,coletiva,1000,32,1,rank17,0.037200,0.160970,0.123770,MPI_Bcast
1,coletiva,1000,32,1,rank17,0.683378,0.683788,0.000409,MPI_Gather
1,coletiva,1000,32,1,rank17,0.683946,1.711733,1.027787,MPI_Finalize
1,coletiva,1000,32,1,rank16,0.007961,0.007962,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank16,0.007962,0.007962,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank16,0.008021,0.036780,0.028759,MPI_Scatter
1,coletiva,1000,32,1,rank16,0.036782,0.164970,0.128189,MPI_Bcast
1,coletiva,1000,32,1,rank16,0.693687,0.698234,0.004547,MPI_Gather
1,coletiva,1000,32,1,rank16,0.698515,1.713647,1.015132,MPI_Finalize
1,coletiva,1000,32,1,rank15,0.003519,0.003520,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank15,0.003520,0.003521,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank15,0.003565,0.036352,0.032787,MPI_Scatter
1,coletiva,1000,32,1,rank15,0.036353,0.149314,0.112962,MPI_Bcast
1,coletiva,1000,32,1,rank15,0.674183,0.675268,0.001086,MPI_Gather
1,coletiva,1000,32,1,rank15,0.675528,1.712391,1.036863,MPI_Finalize
1,coletiva,1000,32,1,rank14,0.002482,0.002482,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank14,0.002482,0.002483,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank14,0.002529,0.035920,0.033392,MPI_Scatter
1,coletiva,1000,32,1,rank14,0.035922,0.144042,0.108121,MPI_Bcast
1,coletiva,1000,32,1,rank14,0.670931,0.675780,0.004849,MPI_Gather
1,coletiva,1000,32,1,rank14,0.675988,1.713805,1.037817,MPI_Finalize
1,coletiva,1000,32,1,rank13,0.004603,0.004604,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank13,0.004604,0.004604,0.000000,MPI_Comm_size
1,coletiva,1000,32,1,rank13,0.004661,0.035495,0.030834,MPI_Scatter
1,coletiva,1000,32,1,rank13,0.035497,0.141382,0.105885,MPI_Bcast
1,coletiva,1000,32,1,rank13,0.674997,0.675723,0.000726,MPI_Gather
1,coletiva,1000,32,1,rank13,0.675960,1.712255,1.036295,MPI_Finalize
1,coletiva,1000,32,1,rank12,0.013558,0.013558,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank12,0.013559,0.013560,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank12,0.013651,0.035027,0.021376,MPI_Scatter
1,coletiva,1000,32,1,rank12,0.035028,0.148400,0.113372,MPI_Bcast
1,coletiva,1000,32,1,rank12,0.676075,0.678502,0.002427,MPI_Gather
1,coletiva,1000,32,1,rank12,0.678641,1.713796,1.035155,MPI_Finalize
1,coletiva,1000,32,1,rank11,0.012624,0.012624,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank11,0.012625,0.012626,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank11,0.012702,0.034631,0.021929,MPI_Scatter
1,coletiva,1000,32,1,rank11,0.034632,0.149088,0.114456,MPI_Bcast
1,coletiva,1000,32,1,rank11,0.677137,0.677860,0.000722,MPI_Gather
1,coletiva,1000,32,1,rank11,0.678087,1.711586,1.033499,MPI_Finalize
1,coletiva,1000,32,1,rank10,0.003001,0.003002,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank10,0.003002,0.003003,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank10,0.003047,0.034101,0.031054,MPI_Scatter
1,coletiva,1000,32,1,rank10,0.034102,0.139683,0.105580,MPI_Bcast
1,coletiva,1000,32,1,rank10,0.417238,0.678721,0.261484,MPI_Gather
1,coletiva,1000,32,1,rank10,0.678903,1.713741,1.034839,MPI_Finalize
1,coletiva,1000,32,1,rank1,0.010149,0.010149,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank1,0.010150,0.010150,0.000001,MPI_Comm_size
1,coletiva,1000,32,1,rank1,0.010203,0.030469,0.020266,MPI_Scatter
1,coletiva,1000,32,1,rank1,0.030470,0.125736,0.095266,MPI_Bcast
1,coletiva,1000,32,1,rank1,0.406353,0.406571,0.000218,MPI_Gather
1,coletiva,1000,32,1,rank1,0.406762,1.710930,1.304168,MPI_Finalize
1,coletiva,1000,32,1,rank0,0.006814,0.006814,0.000000,MPI_Comm_rank
1,coletiva,1000,32,1,rank0,0.006815,0.006820,0.000005,MPI_Comm_size
1,coletiva,1000,32,1,rank0,0.028891,0.028905,0.000014,MPI_Wtime
1,coletiva,1000,32,1,rank0,0.028912,0.103725,0.074813,MPI_Scatter
1,coletiva,1000,32,1,rank0,0.103729,0.133368,0.029640,MPI_Bcast
1,coletiva,1000,32,1,rank0,0.651189,0.698314,0.047125,MPI_Gather
1,coletiva,1000,32,1,rank0,0.698314,0.698315,0.000001,MPI_Wtime
1,coletiva,1000,32,1,rank0,0.698992,1.711485,1.012493,MPI_Finalize
1,coletiva,1000,32,2,rank9,0.001865,0.001865,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank9,0.001865,0.001866,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank9,0.001912,0.037972,0.036060,MPI_Scatter
1,coletiva,1000,32,2,rank9,0.037973,0.080434,0.042460,MPI_Bcast
1,coletiva,1000,32,2,rank9,0.355915,0.356120,0.000205,MPI_Gather
1,coletiva,1000,32,2,rank9,0.356290,1.651100,1.294810,MPI_Finalize
1,coletiva,1000,32,2,rank8,0.007501,0.007501,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank8,0.007502,0.007503,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank8,0.007576,0.037758,0.030182,MPI_Scatter
1,coletiva,1000,32,2,rank8,0.037760,0.086548,0.048789,MPI_Bcast
1,coletiva,1000,32,2,rank8,0.361377,0.624316,0.262939,MPI_Gather
1,coletiva,1000,32,2,rank8,0.624468,1.652010,1.027542,MPI_Finalize
1,coletiva,1000,32,2,rank7,0.001387,0.001387,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank7,0.001388,0.001389,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank7,0.001453,0.037355,0.035902,MPI_Scatter
1,coletiva,1000,32,2,rank7,0.037357,0.089157,0.051800,MPI_Bcast
1,coletiva,1000,32,2,rank7,0.614670,0.618760,0.004090,MPI_Gather
1,coletiva,1000,32,2,rank7,0.618971,1.653536,1.034565,MPI_Finalize
1,coletiva,1000,32,2,rank6,0.008516,0.008516,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank6,0.008516,0.008517,0.000000,MPI_Comm_size
1,coletiva,1000,32,2,rank6,0.008558,0.036906,0.028348,MPI_Scatter
1,coletiva,1000,32,2,rank6,0.036907,0.086154,0.049247,MPI_Bcast
1,coletiva,1000,32,2,rank6,0.617744,0.619205,0.001461,MPI_Gather
1,coletiva,1000,32,2,rank6,0.619412,1.652175,1.032763,MPI_Finalize
1,coletiva,1000,32,2,rank5,0.003624,0.003624,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank5,0.003625,0.003626,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank5,0.003677,0.036439,0.032762,MPI_Scatter
1,coletiva,1000,32,2,rank5,0.036441,0.082695,0.046254,MPI_Bcast
1,coletiva,1000,32,2,rank5,0.616820,0.617020,0.000201,MPI_Gather
1,coletiva,1000,32,2,rank5,0.617252,1.649839,1.032587,MPI_Finalize
1,coletiva,1000,32,2,rank4,0.010935,0.010935,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank4,0.010936,0.010937,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank4,0.011000,0.035915,0.024914,MPI_Scatter
1,coletiva,1000,32,2,rank4,0.035916,0.088008,0.052092,MPI_Bcast
1,coletiva,1000,32,2,rank4,0.612464,0.620111,0.007647,MPI_Gather
1,coletiva,1000,32,2,rank4,0.620303,1.652743,1.032440,MPI_Finalize
1,coletiva,1000,32,2,rank31,0.012468,0.012469,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank31,0.012469,0.012479,0.000010,MPI_Comm_size
1,coletiva,1000,32,2,rank31,0.012547,0.047252,0.034706,MPI_Scatter
1,coletiva,1000,32,2,rank31,0.047253,0.102327,0.055073,MPI_Bcast
1,coletiva,1000,32,2,rank31,0.626251,0.627156,0.000905,MPI_Gather
1,coletiva,1000,32,2,rank31,0.627412,1.652034,1.024621,MPI_Finalize
1,coletiva,1000,32,2,rank30,0.004493,0.004493,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank30,0.004493,0.004494,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank30,0.004533,0.046721,0.042187,MPI_Scatter
1,coletiva,1000,32,2,rank30,0.046722,0.097265,0.050544,MPI_Bcast
1,coletiva,1000,32,2,rank30,0.370841,0.628246,0.257405,MPI_Gather
1,coletiva,1000,32,2,rank30,0.628470,1.652211,1.023741,MPI_Finalize
1,coletiva,1000,32,2,rank3,0.011453,0.011453,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank3,0.011453,0.011454,0.000000,MPI_Comm_size
1,coletiva,1000,32,2,rank3,0.011501,0.035330,0.023830,MPI_Scatter
1,coletiva,1000,32,2,rank3,0.035331,0.073324,0.037993,MPI_Bcast
1,coletiva,1000,32,2,rank3,0.353976,0.617347,0.263372,MPI_Gather
1,coletiva,1000,32,2,rank3,0.617585,1.652956,1.035372,MPI_Finalize
1,coletiva,1000,32,2,rank29,0.011904,0.011904,0.000001,MPI_Comm_rank
1,coletiva,1000,32,2,rank29,0.011904,0.011905,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank29,0.011949,0.046160,0.034211,MPI_Scatter
1,coletiva,1000,32,2,rank29,0.046162,0.098255,0.052093,MPI_Bcast
1,coletiva,1000,32,2,rank29,0.632073,0.632509,0.000436,MPI_Gather
1,coletiva,1000,32,2,rank29,0.632782,1.653023,1.020241,MPI_Finalize
1,coletiva,1000,32,2,rank28,0.003177,0.003178,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank28,0.003178,0.003179,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank28,0.003224,0.045740,0.042516,MPI_Scatter
1,coletiva,1000,32,2,rank28,0.045743,0.101047,0.055304,MPI_Bcast
1,coletiva,1000,32,2,rank28,0.377279,0.634305,0.257025,MPI_Gather
1,coletiva,1000,32,2,rank28,0.634445,1.651598,1.017153,MPI_Finalize
1,coletiva,1000,32,2,rank27,0.004118,0.004118,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank27,0.004119,0.004120,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank27,0.004200,0.045343,0.041143,MPI_Scatter
1,coletiva,1000,32,2,rank27,0.045345,0.102005,0.056661,MPI_Bcast
1,coletiva,1000,32,2,rank27,0.626031,0.627369,0.001338,MPI_Gather
1,coletiva,1000,32,2,rank27,0.627659,1.652997,1.025339,MPI_Finalize
1,coletiva,1000,32,2,rank26,0.006524,0.006525,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank26,0.006525,0.006526,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank26,0.006567,0.044794,0.038227,MPI_Scatter
1,coletiva,1000,32,2,rank26,0.044795,0.095001,0.050206,MPI_Bcast
1,coletiva,1000,32,2,rank26,0.383132,0.627898,0.244766,MPI_Gather
1,coletiva,1000,32,2,rank26,0.628176,1.652884,1.024708,MPI_Finalize
1,coletiva,1000,32,2,rank25,0.013805,0.013805,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank25,0.013806,0.013807,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank25,0.013859,0.044557,0.030698,MPI_Scatter
1,coletiva,1000,32,2,rank25,0.044559,0.094255,0.049696,MPI_Bcast
1,coletiva,1000,32,2,rank25,0.619618,0.620044,0.000426,MPI_Gather
1,coletiva,1000,32,2,rank25,0.620221,1.651250,1.031029,MPI_Finalize
1,coletiva,1000,32,2,rank24,0.002332,0.002332,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank24,0.002332,0.002333,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank24,0.002373,0.044138,0.041765,MPI_Scatter
1,coletiva,1000,32,2,rank24,0.044140,0.101051,0.056912,MPI_Bcast
1,coletiva,1000,32,2,rank24,0.599169,0.636202,0.037033,MPI_Gather
1,coletiva,1000,32,2,rank24,0.636362,1.653168,1.016806,MPI_Finalize
1,coletiva,1000,32,2,rank23,0.006075,0.006075,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank23,0.006075,0.006076,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank23,0.006122,0.043580,0.037458,MPI_Scatter
1,coletiva,1000,32,2,rank23,0.043581,0.099433,0.055852,MPI_Bcast
1,coletiva,1000,32,2,rank23,0.382861,0.627429,0.244569,MPI_Gather
1,coletiva,1000,32,2,rank23,0.627658,1.652797,1.025139,MPI_Finalize
1,coletiva,1000,32,2,rank22,0.000418,0.000419,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank22,0.000419,0.000420,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank22,0.000459,0.043357,0.042898,MPI_Scatter
1,coletiva,1000,32,2,rank22,0.043359,0.101446,0.058087,MPI_Bcast
1,coletiva,1000,32,2,rank22,0.625953,0.627888,0.001935,MPI_Gather
1,coletiva,1000,32,2,rank22,0.628093,1.653778,1.025685,MPI_Finalize
1,coletiva,1000,32,2,rank21,0.013403,0.013404,0.000001,MPI_Comm_rank
1,coletiva,1000,32,2,rank21,0.013404,0.013405,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank21,0.013478,0.042948,0.029470,MPI_Scatter
1,coletiva,1000,32,2,rank21,0.042948,0.090955,0.048007,MPI_Bcast
1,coletiva,1000,32,2,rank21,0.621340,0.621753,0.000413,MPI_Gather
1,coletiva,1000,32,2,rank21,0.621923,1.652260,1.030336,MPI_Finalize
1,coletiva,1000,32,2,rank20,0.005465,0.005465,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank20,0.005466,0.005466,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank20,0.005514,0.042530,0.037016,MPI_Scatter
1,coletiva,1000,32,2,rank20,0.042532,0.100730,0.058198,MPI_Bcast
1,coletiva,1000,32,2,rank20,0.628090,0.630136,0.002046,MPI_Gather
1,coletiva,1000,32,2,rank20,0.630297,1.651637,1.021340,MPI_Finalize
1,coletiva,1000,32,2,rank2,0.014613,0.014613,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank2,0.014614,0.014615,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank2,0.014706,0.035047,0.020342,MPI_Scatter
1,coletiva,1000,32,2,rank2,0.035048,0.079253,0.044205,MPI_Bcast
1,coletiva,1000,32,2,rank2,0.616259,0.618129,0.001870,MPI_Gather
1,coletiva,1000,32,2,rank2,0.618348,1.651914,1.033565,MPI_Finalize
1,coletiva,1000,32,2,rank19,0.000898,0.000898,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank19,0.000898,0.000899,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank19,0.000941,0.042126,0.041185,MPI_Scatter
1,coletiva,1000,32,2,rank19,0.042129,0.102783,0.060655,MPI_Bcast
1,coletiva,1000,32,2,rank19,0.620189,0.628803,0.008614,MPI_Gather
1,coletiva,1000,32,2,rank19,0.629007,1.653537,1.024529,MPI_Finalize
1,coletiva,1000,32,2,rank18,0.010025,0.010026,0.000001,MPI_Comm_rank
1,coletiva,1000,32,2,rank18,0.010026,0.010027,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank18,0.010098,0.041723,0.031625,MPI_Scatter
1,coletiva,1000,32,2,rank18,0.041725,0.099270,0.057545,MPI_Bcast
1,coletiva,1000,32,2,rank18,0.627328,0.629325,0.001997,MPI_Gather
1,coletiva,1000,32,2,rank18,0.629545,1.652949,1.023404,MPI_Finalize
1,coletiva,1000,32,2,rank17,0.007998,0.007998,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank17,0.007999,0.007999,0.000000,MPI_Comm_size
1,coletiva,1000,32,2,rank17,0.008045,0.041306,0.033261,MPI_Scatter
1,coletiva,1000,32,2,rank17,0.041307,0.096529,0.055222,MPI_Bcast
1,coletiva,1000,32,2,rank17,0.624704,0.625116,0.000412,MPI_Gather
1,coletiva,1000,32,2,rank17,0.625288,1.651533,1.026245,MPI_Finalize
1,coletiva,1000,32,2,rank16,0.000001,0.000002,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank16,0.000002,0.000003,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank16,0.000045,0.040889,0.040844,MPI_Scatter
1,coletiva,1000,32,2,rank16,0.040891,0.101983,0.061092,MPI_Bcast
1,coletiva,1000,32,2,rank16,0.622674,0.638295,0.015620,MPI_Gather
1,coletiva,1000,32,2,rank16,0.638478,1.651621,1.013143,MPI_Finalize
1,coletiva,1000,32,2,rank15,0.009129,0.009129,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank15,0.009129,0.009130,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank15,0.009168,0.040340,0.031172,MPI_Scatter
1,coletiva,1000,32,2,rank15,0.040341,0.096154,0.055813,MPI_Bcast
1,coletiva,1000,32,2,rank15,0.377254,0.621399,0.244145,MPI_Gather
1,coletiva,1000,32,2,rank15,0.621604,1.652582,1.030977,MPI_Finalize
1,coletiva,1000,32,2,rank14,0.012961,0.012962,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank14,0.012962,0.012964,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank14,0.013033,0.040085,0.027051,MPI_Scatter
1,coletiva,1000,32,2,rank14,0.040086,0.089869,0.049782,MPI_Bcast
1,coletiva,1000,32,2,rank14,0.620537,0.621704,0.001168,MPI_Gather
1,coletiva,1000,32,2,rank14,0.621844,1.653119,1.031274,MPI_Finalize
1,coletiva,1000,32,2,rank13,0.002799,0.002799,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank13,0.002800,0.002800,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank13,0.002842,0.039634,0.036792,MPI_Scatter
1,coletiva,1000,32,2,rank13,0.039636,0.083881,0.044246,MPI_Bcast
1,coletiva,1000,32,2,rank13,0.603954,0.604631,0.000677,MPI_Gather
1,coletiva,1000,32,2,rank13,0.604980,1.651578,1.046599,MPI_Finalize
1,coletiva,1000,32,2,rank12,0.009680,0.009681,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank12,0.009681,0.009682,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank12,0.009760,0.039311,0.029551,MPI_Scatter
1,coletiva,1000,32,2,rank12,0.039313,0.096171,0.056858,MPI_Bcast
1,coletiva,1000,32,2,rank12,0.616999,0.623478,0.006479,MPI_Gather
1,coletiva,1000,32,2,rank12,0.623773,1.652936,1.029163,MPI_Finalize
1,coletiva,1000,32,2,rank11,0.014149,0.014150,0.000001,MPI_Comm_rank
1,coletiva,1000,32,2,rank11,0.014151,0.014152,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank11,0.014210,0.038891,0.024681,MPI_Scatter
1,coletiva,1000,32,2,rank11,0.038892,0.088909,0.050017,MPI_Bcast
1,coletiva,1000,32,2,rank11,0.615920,0.617035,0.001115,MPI_Gather
1,coletiva,1000,32,2,rank11,0.617306,1.653445,1.036139,MPI_Finalize
1,coletiva,1000,32,2,rank10,0.004997,0.004997,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank10,0.004997,0.004999,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank10,0.005068,0.038484,0.033416,MPI_Scatter
1,coletiva,1000,32,2,rank10,0.038485,0.086423,0.047938,MPI_Bcast
1,coletiva,1000,32,2,rank10,0.593238,0.617901,0.024663,MPI_Gather
1,coletiva,1000,32,2,rank10,0.618049,1.652694,1.034645,MPI_Finalize
1,coletiva,1000,32,2,rank1,0.010504,0.010505,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank1,0.010505,0.010506,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank1,0.010552,0.034576,0.024024,MPI_Scatter
1,coletiva,1000,32,2,rank1,0.034578,0.078877,0.044299,MPI_Bcast
1,coletiva,1000,32,2,rank1,0.607347,0.607826,0.000479,MPI_Gather
1,coletiva,1000,32,2,rank1,0.608113,1.651055,1.042943,MPI_Finalize
1,coletiva,1000,32,2,rank0,0.006966,0.006967,0.000000,MPI_Comm_rank
1,coletiva,1000,32,2,rank0,0.006968,0.006968,0.000001,MPI_Comm_size
1,coletiva,1000,32,2,rank0,0.032800,0.032807,0.000007,MPI_Wtime
1,coletiva,1000,32,2,rank0,0.032814,0.046963,0.014149,MPI_Scatter
1,coletiva,1000,32,2,rank0,0.046967,0.078878,0.031911,MPI_Bcast
1,coletiva,1000,32,2,rank0,0.597445,0.638751,0.041306,MPI_Gather
1,coletiva,1000,32,2,rank0,0.638752,0.638753,0.000001,MPI_Wtime
1,coletiva,1000,32,2,rank0,0.639218,1.652757,1.013539,MPI_Finalize
1,coletiva,1000,4,1,rank3,0.001152,0.001153,0.000000,MPI_Comm_rank
1,coletiva,1000,4,1,rank3,0.001153,0.001155,0.000002,MPI_Comm_size
1,coletiva,1000,4,1,rank3,0.001207,0.024853,0.023646,MPI_Scatter
1,coletiva,1000,4,1,rank3,0.024855,0.040838,0.015984,MPI_Bcast
1,coletiva,1000,4,1,rank3,1.407451,1.705406,0.297955,MPI_Gather
1,coletiva,1000,4,1,rank3,1.705840,2.716175,1.010335,MPI_Finalize
1,coletiva,1000,4,1,rank2,0.001740,0.001740,0.000000,MPI_Comm_rank
1,coletiva,1000,4,1,rank2,0.001741,0.001742,0.000001,MPI_Comm_size
1,coletiva,1000,4,1,rank2,0.001790,0.023665,0.021875,MPI_Scatter
1,coletiva,1000,4,1,rank2,0.023666,0.040515,0.016849,MPI_Bcast
1,coletiva,1000,4,1,rank2,1.702924,1.704232,0.001309,MPI_Gather
1,coletiva,1000,4,1,rank2,1.704620,2.716272,1.011651,MPI_Finalize
1,coletiva,1000,4,1,rank1,0.000002,0.000002,0.000000,MPI_Comm_rank
1,coletiva,1000,4,1,rank1,0.000003,0.000009,0.000006,MPI_Comm_size
1,coletiva,1000,4,1,rank1,0.000060,0.022394,0.022334,MPI_Scatter
1,coletiva,1000,4,1,rank1,0.022396,0.033241,0.010845,MPI_Bcast
1,coletiva,1000,4,1,rank1,1.683582,1.684803,0.001221,MPI_Gather
1,coletiva,1000,4,1,rank1,1.685246,2.715580,1.030333,MPI_Finalize
1,coletiva,1000,4,1,rank0,0.000560,0.000561,0.000000,MPI_Comm_rank
1,coletiva,1000,4,1,rank0,0.000561,0.000562,0.000001,MPI_Comm_size
1,coletiva,1000,4,1,rank0,0.017837,0.017842,0.000005,MPI_Wtime
1,coletiva,1000,4,1,rank0,0.017849,0.023447,0.005598,MPI_Scatter
1,coletiva,1000,4,1,rank0,0.023451,0.027560,0.004109,MPI_Bcast
1,coletiva,1000,4,1,rank0,1.668156,1.706877,0.038721,MPI_Gather
1,coletiva,1000,4,1,rank0,1.706877,1.706878,0.000000,MPI_Wtime
1,coletiva,1000,4,1,rank0,1.707610,2.716196,1.008585,MPI_Finalize
1,coletiva,1000,4,2,rank3,0.001093,0.001093,0.000000,MPI_Comm_rank
1,coletiva,1000,4,2,rank3,0.001094,0.001095,0.000001,MPI_Comm_size
1,coletiva,1000,4,2,rank3,0.001146,0.025296,0.024150,MPI_Scatter
1,coletiva,1000,4,2,rank3,0.025297,0.041186,0.015888,MPI_Bcast
